epoch_id,campaign_id,sequence_id,output_time,gps_seconds,fixed_lat_deg,fixed_lon_deg,fixed_height_m,ratio,n_sat_solution,pos_sigma_h,pos_sigma_v,reference_lat_deg,reference_lon_deg,fixed_error_h
563,DATA13,DATA13,2021-11-18 04:48:15.000000,1321246095.0,30.534804685,114.421190758,12.624,14.6,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.011397759915223864
564,DATA13,DATA13,2021-11-18 04:48:16.000000,1321246096.0,30.534804708,114.421190759,12.6194,16.4,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.009892507392908608
565,DATA13,DATA13,2021-11-18 04:48:17.000000,1321246097.0,30.534804682,114.421190742,12.6188,14.4,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.010597091874057385
566,DATA13,DATA13,2021-11-18 04:48:18.000000,1321246098.0,30.5348047,114.421190749,12.616,11.9,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.009643779069722507
567,DATA13,DATA13,2021-11-18 04:48:19.000000,1321246099.0,30.534804683,114.421190758,12.6211,13.5,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.011551993628829622
568,DATA13,DATA13,2021-11-18 04:48:20.000000,1321246100.0,30.534804691,114.421190742,12.6184,13.7,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.009844956316588074
569,DATA13,DATA13,2021-11-18 04:48:21.000000,1321246101.0,30.534804702,114.421190751,12.6189,13.5,25,0.005162363799656123,0.0108,30.534804756,114.4211906721,0.009652367194547632
570,DATA13,DATA13,2021-11-18 04:48:22.000000,1321246102.0,30.534804679,114.421190749,12.6215,13.7,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.011292419905031452
571,DATA13,DATA13,2021-11-18 04:48:23.000000,1321246103.0,30.534804684,114.421190739,12.6195,14.2,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.01025218135892332
572,DATA13,DATA13,2021-11-18 04:48:24.000000,1321246104.0,30.53480471,114.42119075,12.6148,9.5,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.009055667758838551
573,DATA13,DATA13,2021-11-18 04:48:25.000000,1321246105.0,30.534804684,114.421190745,12.6198,14.6,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010622239023555354
574,DATA13,DATA13,2021-11-18 04:48:26.000000,1321246106.0,30.534804687,114.421190722,12.6159,17.1,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.009034109073970259
575,DATA13,DATA13,2021-11-18 04:48:27.000000,1321246107.0,30.534804686,114.421190744,12.6213,12.0,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010392453663898587
576,DATA13,DATA13,2021-11-18 04:48:28.000000,1321246108.0,30.534804696,114.421190746,12.62,15.2,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.00973069912379717
577,DATA13,DATA13,2021-11-18 04:48:29.000000,1321246109.0,30.534804684,114.42119075,12.6222,16.2,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010944210549986852
578,DATA13,DATA13,2021-11-18 04:48:30.000000,1321246110.0,30.534804685,114.421190748,12.6239,23.1,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010732334334201201
579,DATA13,DATA13,2021-11-18 04:48:31.000000,1321246111.0,30.534804692,114.42119074,12.6213,17.9,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.009641426122368615
580,DATA13,DATA13,2021-11-18 04:48:32.000000,1321246112.0,30.534804699,114.421190753,12.619,13.2,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010017205616826353
581,DATA13,DATA13,2021-11-18 04:48:33.000000,1321246113.0,30.534804686,114.421190742,12.6176,14.7,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010266028227689782
582,DATA13,DATA13,2021-11-18 04:48:34.000000,1321246114.0,30.53480468,114.421190759,12.6211,10.8,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.01186257286403954
583,DATA13,DATA13,2021-11-18 04:48:35.000000,1321246115.0,30.53480468,114.421190758,12.6212,12.9,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.011795307378716638
584,DATA13,DATA13,2021-11-18 04:48:36.000000,1321246116.0,30.534804689,114.421190741,12.6218,12.0,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.009952607874906922
585,DATA13,DATA13,2021-11-18 04:48:37.000000,1321246117.0,30.534804705,114.421190758,12.6169,6.3,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010002301976718853
586,DATA13,DATA13,2021-11-18 04:48:38.000000,1321246118.0,30.534804694,114.421190754,12.6175,10.9,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010448381527190052
587,DATA13,DATA13,2021-11-18 04:48:39.000000,1321246119.0,30.534804695,114.421190747,12.6217,11.0,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.009876560326540983
588,DATA13,DATA13,2021-11-18 04:48:40.000000,1321246120.0,30.534804685,114.421190743,12.6212,11.7,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.0104126545587361
589,DATA13,DATA13,2021-11-18 04:48:41.000000,1321246121.0,30.534804688,114.421190737,12.625,11.7,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.009787096324627596
590,DATA13,DATA13,2021-11-18 04:48:42.000000,1321246122.0,30.534804681,114.42119074,12.627,18.1,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.01057241890439201
591,DATA13,DATA13,2021-11-18 04:48:43.000000,1321246123.0,30.534804682,114.421190747,12.6263,14.4,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.01091548886411542
592,DATA13,DATA13,2021-11-18 04:48:44.000000,1321246124.0,30.534804692,114.42119074,12.622,13.4,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.009641426266368339
593,DATA13,DATA13,2021-11-18 04:48:45.000000,1321246125.0,30.534804698,114.421190744,12.6232,10.0,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.009439049750040708
594,DATA13,DATA13,2021-11-18 04:48:46.000000,1321246126.0,30.534804679,114.421190745,12.6244,13.7,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.011045385818600508
595,DATA13,DATA13,2021-11-18 04:48:47.000000,1321246127.0,30.534804683,114.421190741,12.6255,20.9,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.01045911240583262
596,DATA13,DATA13,2021-11-18 04:48:48.000000,1321246128.0,30.534804694,114.421190756,12.621,12.0,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010593511562127891
597,DATA13,DATA13,2021-11-18 04:48:49.000000,1321246129.0,30.534804678,114.421190756,12.6233,14.2,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.011823372595249147
598,DATA13,DATA13,2021-11-18 04:48:50.000000,1321246130.0,30.534804679,114.421190733,12.6226,11.8,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010354426119479907
599,DATA13,DATA13,2021-11-18 04:48:52.000000,1321246132.0,30.534804702,114.42119076,12.618,13.1,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010350170418727624
600,DATA13,DATA13,2021-11-18 04:48:53.000000,1321246133.0,30.534804689,114.421190749,12.6178,15.2,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010478363455631183
601,DATA13,DATA13,2021-11-18 04:48:54.000000,1321246134.0,30.534804693,114.421190748,12.6174,9.6,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010098916120602312
602,DATA13,DATA13,2021-11-18 04:48:55.000000,1321246135.0,30.534804691,114.421190753,12.6241,8.4,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010599972308961128
603,DATA13,DATA13,2021-11-18 04:48:56.000000,1321246136.0,30.534804678,114.421190744,12.6214,16.0,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.011071336385934565
604,DATA13,DATA13,2021-11-18 04:48:57.000000,1321246137.0,30.534804706,114.421190775,12.6149,8.1,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.01132962164464262
605,DATA13,DATA13,2021-11-18 04:48:58.000000,1321246138.0,30.534804692,114.421190748,12.6212,16.5,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010176022867740402
606,DATA13,DATA13,2021-11-18 04:48:59.000000,1321246139.0,30.534804684,114.421190752,12.6214,14.6,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.011076198817449711
607,DATA13,DATA13,2021-11-18 04:49:00.000000,1321246140.0,30.53480469,114.42119075,12.6216,14.9,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010468266875764286
608,DATA13,DATA13,2021-11-18 04:49:01.000000,1321246141.0,30.534804697,114.421190759,12.619,13.1,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010605308172356265
609,DATA13,DATA13,2021-11-18 04:49:02.000000,1321246142.0,30.534804695,114.421190746,12.6203,11.9,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.009806941638027807
610,DATA13,DATA13,2021-11-18 04:49:03.000000,1321246143.0,30.534804695,114.421190755,12.6187,10.8,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010448551451406338
611,DATA13,DATA13,2021-11-18 04:49:04.000000,1321246144.0,30.534804698,114.421190762,12.6189,17.1,25,0.005162363799656123,0.0108,30.5348047561,114.4211906721,0.010766462246327768
612,DATA13,DATA13,2021-11-18 04:49:05.000000,1321246145.0,30.53480471,114.421190765,12.6285,8.7,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.010289990147286708
613,DATA13,DATA13,2021-11-18 04:49:06.000000,1321246146.0,30.534804685,114.421190746,12.6207,15.1,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.010617672398556962
614,DATA13,DATA13,2021-11-18 04:49:07.000000,1321246147.0,30.534804702,114.421190746,12.6175,10.5,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.009302390825054163
615,DATA13,DATA13,2021-11-18 04:49:08.000000,1321246148.0,30.534804702,114.421190753,12.6187,20.3,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.009824792014904098
616,DATA13,DATA13,2021-11-18 04:49:09.000000,1321246149.0,30.534804724,114.421190777,12.612,8.5,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.01068996064347645
617,DATA13,DATA13,2021-11-18 04:49:10.000000,1321246150.0,30.534804684,114.421190746,12.6218,11.1,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.010700346257648683
618,DATA13,DATA13,2021-11-18 04:49:11.000000,1321246151.0,30.534804667,114.421190744,12.623,13.1,24,0.005374011537017762,0.0111,30.5348047562,114.421190672,0.012063602393891424
619,DATA13,DATA13,2021-11-18 04:49:12.000000,1321246152.0,30.534804685,114.421190767,12.6269,18.0,25,0.005374011537017762,0.0111,30.5348047562,114.4211906721,0.01205171268817119
620,DATA13,DATA13,2021-11-18 04:49:13.000000,1321246153.0,30.534804676,114.421190757,12.6253,18.3,25,0.005374011537017762,0.0111,30.5348047562,114.4211906721,0.012059532911558769
621,DATA13,DATA13,2021-11-18 04:49:14.000000,1321246154.0,30.534804707,114.42119076,12.6187,14.1,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.010053208963714888
622,DATA13,DATA13,2021-11-18 04:49:15.000000,1321246155.0,30.534804699,114.421190765,12.6192,15.4,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.010948192514968836
623,DATA13,DATA13,2021-11-18 04:49:16.000000,1321246156.0,30.534804698,114.421190764,12.6172,10.8,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.010935150111433941
624,DATA13,DATA13,2021-11-18 04:49:17.000000,1321246157.0,30.534804712,114.421190771,12.6225,8.9,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.010689755468429003
625,DATA13,DATA13,2021-11-18 04:49:18.000000,1321246158.0,30.534804709,114.421190762,12.6184,10.1,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.010098312003943873
626,DATA13,DATA13,2021-11-18 04:49:19.000000,1321246159.0,30.534804693,114.421190764,12.6221,14.4,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.011271100967094196
627,DATA13,DATA13,2021-11-18 04:49:20.000000,1321246160.0,30.534804714,114.421190768,12.6207,20.0,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.010332458612899142
628,DATA13,DATA13,2021-11-18 04:49:21.000000,1321246161.0,30.534804711,114.421190751,12.6194,14.5,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.00908760904631708
629,DATA13,DATA13,2021-11-18 04:49:22.000000,1321246162.0,30.534804686,114.421190738,12.6243,18.0,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.010034080630957459
630,DATA13,DATA13,2021-11-18 04:49:23.000000,1321246163.0,30.534804702,114.421190756,12.6196,13.8,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.0100541097900019
631,DATA13,DATA13,2021-11-18 04:49:24.000000,1321246164.0,30.534804709,114.421190763,12.6182,11.2,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.010180510316910776
632,DATA13,DATA13,2021-11-18 04:49:25.000000,1321246165.0,30.534804709,114.421190774,12.6174,15.0,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.011099282170514724
633,DATA13,DATA13,2021-11-18 04:49:26.000000,1321246166.0,30.534804714,114.421190787,12.6134,15.6,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.011986644269433475
634,DATA13,DATA13,2021-11-18 04:49:27.000000,1321246167.0,30.534804711,114.421190778,12.6183,12.5,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.011339529655348301
635,DATA13,DATA13,2021-11-18 04:49:28.000000,1321246168.0,30.534804695,114.421190762,12.6233,17.8,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.010983064544162733
636,DATA13,DATA13,2021-11-18 04:49:29.000000,1321246169.0,30.534804706,114.421190792,12.6172,10.7,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.012790056083189725
637,DATA13,DATA13,2021-11-18 04:49:30.000000,1321246170.0,30.53480471,114.421190756,12.6159,11.0,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.009550577435910586
638,DATA13,DATA13,2021-11-18 04:49:31.000000,1321246171.0,30.534804695,114.421190749,12.6243,13.4,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.010031670983333239
639,DATA13,DATA13,2021-11-18 04:49:32.000000,1321246172.0,30.534804704,114.421190764,12.6204,12.4,25,0.005162363799656123,0.0108,30.5348047562,114.421190672,0.010556343504223735
640,DATA13,DATA13,2021-11-18 04:49:33.000000,1321246173.0,30.534804701,114.421190761,12.6205,17.1,25,0.005162363799656123,0.0108,30.5348047563,114.421190672,0.010513396673201447
641,DATA13,DATA13,2021-11-18 04:49:34.000000,1321246174.0,30.534804705,114.421190761,12.6238,14.2,25,0.005162363799656123,0.0108,30.5348047563,114.421190672,0.010261136310007354
642,DATA13,DATA13,2021-11-18 04:49:35.000000,1321246175.0,30.534804713,114.42119076,12.6186,10.1,25,0.005162363799656123,0.0108,30.5348047563,114.421190672,0.009713885636322785
643,DATA13,DATA13,2021-11-18 04:49:36.000000,1321246176.0,30.534804706,114.42119076,12.6197,11.1,25,0.005162363799656123,0.0108,30.5348047563,114.421190672,0.010119890811214463
644,DATA13,DATA13,2021-11-18 04:49:37.000000,1321246177.0,30.53480471,114.421190757,12.6191,14.2,25,0.005162363799656123,0.0108,30.5348047563,114.421190672,0.00963761305835721
645,DATA13,DATA13,2021-11-18 04:49:38.000000,1321246178.0,30.534804707,114.421190766,12.6202,13.7,25,0.005162363799656123,0.0108,30.5348047563,114.421190672,0.010547254104845432
646,DATA13,DATA13,2021-11-18 04:49:39.000000,1321246179.0,30.534804711,114.42119076,12.6207,9.8,25,0.005162363799656123,0.0108,30.5348047563,114.421190672,0.009825345772786402
647,DATA13,DATA13,2021-11-18 04:49:40.000000,1321246180.0,30.534804713,114.421190783,12.6215,11.3,25,0.005162363799656123,0.0108,30.5348047563,114.421190672,0.011683764656923192
648,DATA13,DATA13,2021-11-18 04:49:41.000000,1321246181.0,30.534804696,114.421190769,12.6194,12.5,25,0.005162363799656123,0.0108,30.5348047563,114.421190672,0.011460311179124702
649,DATA13,DATA13,2021-11-18 04:49:42.000000,1321246182.0,30.534804684,114.421190765,12.6175,15.2,25,0.005162363799656123,0.0108,30.5348047563,114.421190672,0.011995667244079102
650,DATA13,DATA13,2021-11-18 04:49:43.000000,1321246183.0,30.534804673,114.421190747,12.6187,13.3,25,0.005162363799656123,0.0108,30.5348047563,114.421190672,0.011708258412296002
651,DATA13,DATA13,2021-11-18 04:49:44.000000,1321246184.0,30.534804694,114.421190765,12.617,15.4,25,0.005162363799656123,0.0108,30.5348047563,114.421190672,0.011285089736777373
652,DATA13,DATA13,2021-11-18 04:49:45.000000,1321246185.0,30.534804699,114.421190768,12.6236,12.1,25,0.005162363799656123,0.0108,30.5348047563,114.421190672,0.011190411071977487
653,DATA13,DATA13,2021-11-18 04:49:46.000000,1321246186.0,30.534804704,114.421190779,12.6207,18.7,25,0.005162363799656123,0.0108,30.5348047563,114.421190672,0.011792136987277345
654,DATA13,DATA13,2021-11-18 04:49:47.000000,1321246187.0,30.534804695,114.421190732,12.6233,9.2,25,0.005162363799656123,0.0108,30.5348047563,114.421190672,0.008907108703466527
655,DATA13,DATA13,2021-11-18 04:49:48.000000,1321246188.0,30.5348047,114.421190785,12.6131,22.2,24,0.00523450093132096,0.0113,30.5348047563,114.421190672,0.012511978677040245
656,DATA13,DATA13,2021-11-18 04:49:49.000000,1321246189.0,30.534804696,114.421190772,12.615,30.6,24,0.00523450093132096,0.0113,30.5348047563,114.421190672,0.011695357607892521
657,DATA13,DATA13,2021-11-18 04:49:50.000000,1321246190.0,30.53480469,114.421190759,12.6182,35.7,24,0.00523450093132096,0.0113,30.5348047563,114.421190672,0.011123371097377738
658,DATA13,DATA13,2021-11-18 04:49:51.000000,1321246191.0,30.534804676,114.421190752,12.6195,34.2,24,0.00523450093132096,0.0113,30.5348047563,114.421190672,0.011755356051494097
659,DATA13,DATA13,2021-11-18 04:49:52.000000,1321246192.0,30.534804698,114.421190776,12.6148,24.7,24,0.00523450093132096,0.0113,30.5348047563,114.421190672,0.011890369334747528
660,DATA13,DATA13,2021-11-18 04:49:53.000000,1321246193.0,30.534804697,114.421190767,12.6142,34.1,24,0.00523450093132096,0.0113,30.5348047563,114.421190672,0.011239769936792652
661,DATA13,DATA13,2021-11-18 04:49:54.000000,1321246194.0,30.534804691,114.421190767,12.6177,30.3,24,0.00523450093132096,0.0113,30.5348047563,114.421190672,0.011641334294409488
662,DATA13,DATA13,2021-11-18 04:49:55.000000,1321246195.0,30.534804686,114.421190775,12.6142,43.9,24,0.005303772242470448,0.0115,30.5348047563,114.421190672,0.012587334398522216
663,DATA13,DATA13,2021-11-18 04:49:56.000000,1321246196.0,30.534804695,114.421190771,12.6139,34.9,24,0.00523450093132096,0.0113,30.5348047563,114.421190672,0.011680891778916394
664,DATA13,DATA13,2021-11-18 04:49:57.000000,1321246197.0,30.534804694,114.421190774,12.615,33.9,24,0.00523450093132096,0.0113,30.5348047563,114.421190672,0.011979795341960224
665,DATA13,DATA13,2021-11-18 04:49:58.000000,1321246198.0,30.534804698,114.421190791,12.6126,34.3,24,0.00523450093132096,0.0113,30.5348047563,114.421190672,0.013121961230187811
666,DATA13,DATA13,2021-11-18 04:49:59.000000,1321246199.0,30.534804692,114.421190776,12.6162,27.7,24,0.00523450093132096,0.0113,30.5348047562,114.421190672,0.012258209598851625
667,DATA13,DATA13,2021-11-18 04:50:00.000000,1321246200.0,30.5348047,114.421190777,12.615,50.7,24,0.00523450093132096,0.0113,30.5348047562,114.421190672,0.011846958092848631
668,DATA13,DATA13,2021-11-18 04:50:01.000000,1321246201.0,30.534804693,114.421190769,12.6166,32.5,24,0.00523450093132096,0.0113,30.5348047562,114.4211906721,0.011643105860977929
