epoch_id,campaign_id,sequence_id,output_time,gps_seconds,fixed_lat_deg,fixed_lon_deg,fixed_height_m,ratio,n_sat_solution,pos_sigma_h,pos_sigma_v,reference_lat_deg,reference_lon_deg,fixed_error_h,risk_score,requires_review,quality_category,actual_exceeds_tolerance
851,DATA13,DATA13,2021-11-18 04:53:05.000000,1321246385.0,30.534804695,114.421190754,12.6156,24.8,24,0.0052345009313209,0.0113,30.5348047566,114.4211906719,0.010426436571471,0.0010764769991771525,False,В пределах допуска — принято,False
852,DATA13,DATA13,2021-11-18 04:53:06.000000,1321246386.0,30.534804698,114.421190749,12.6151,21.0,24,0.0052345009313209,0.0113,30.5348047567,114.4211906719,0.0098535429487341,0.0012268380320999222,False,В пределах допуска — принято,False
853,DATA13,DATA13,2021-11-18 04:53:07.000000,1321246387.0,30.53480471,114.421190793,12.605,21.7,23,0.0052345009313209,0.0116,30.5348047567,114.4211906719,0.0127224071408217,0.0019575338953967095,False,В пределах допуска — принято,False
854,DATA13,DATA13,2021-11-18 04:53:08.000000,1321246388.0,30.534804687,114.421190753,12.6146,28.2,24,0.0052345009313209,0.0116,30.5348047567,114.4211906719,0.0109671681554768,0.0009660402259325341,False,В пределах допуска — принято,False
855,DATA13,DATA13,2021-11-18 04:53:09.000000,1321246389.0,30.534804691,114.421190756,12.6122,20.2,24,0.0052345009313209,0.0116,30.5348047567,114.4211906719,0.0108713586072197,0.0012721602000467893,False,В пределах допуска — принято,False
856,DATA13,DATA13,2021-11-18 04:53:10.000000,1321246390.0,30.534804681,114.421190772,12.6099,32.4,24,0.0052345009313209,0.0116,30.5348047567,114.4211906719,0.0127556458314974,0.0008360262031462194,False,В пределах допуска — принято,False
857,DATA13,DATA13,2021-11-18 04:53:11.000000,1321246391.0,30.53480469,114.421190758,12.6154,43.2,24,0.0052345009313209,0.0116,30.5348047567,114.4211906719,0.0110882147595395,0.0005764546142993244,False,В пределах допуска — принято,False
858,DATA13,DATA13,2021-11-18 04:53:12.000000,1321246392.0,30.534804679,114.421190771,12.6088,23.3,24,0.0052345009313209,0.0116,30.5348047567,114.4211906719,0.0128313165327682,0.0011434623918431992,False,В пределах допуска — принято,False
859,DATA13,DATA13,2021-11-18 04:53:13.000000,1321246393.0,30.534804689,114.421190751,12.6148,25.7,24,0.0052345009313209,0.0113,30.5348047567,114.4211906719,0.0106747708402707,0.0010436504418928358,False,В пределах допуска — принято,False
860,DATA13,DATA13,2021-11-18 04:53:14.000000,1321246394.0,30.534804679,114.42119077,12.6213,28.1,24,0.0054451813560247,0.0118,30.5348047567,114.4211906719,0.0127603530353286,0.0010249508135816193,False,В пределах допуска — принято,False
861,DATA13,DATA13,2021-11-18 04:53:15.000000,1321246395.0,30.534804685,114.42119077,12.6185,37.5,24,0.0054451813560247,0.0118,30.5348047567,114.4211906719,0.0123211017756239,0.0007416560304778639,False,В пределах допуска — принято,False
862,DATA13,DATA13,2021-11-18 04:53:16.000000,1321246396.0,30.534804665,114.421190755,12.6174,31.4,24,0.0054451813560247,0.0118,30.5348047567,114.4211906719,0.0129206643999166,0.0009149197132650717,False,В пределах допуска — принято,False
863,DATA13,DATA13,2021-11-18 04:53:17.000000,1321246397.0,30.534804684,114.421190759,12.6144,29.1,24,0.0054451813560247,0.0118,30.5348047567,114.4211906719,0.0116113388023893,0.000990280291473836,False,В пределах допуска — принято,False
864,DATA13,DATA13,2021-11-18 04:53:18.000000,1321246398.0,30.534804681,114.421190766,12.6183,28.4,24,0.0054451813560247,0.0118,30.5348047567,114.4211906719,0.0123278488085315,0.0010144242264931043,False,В пределах допуска — принято,False
865,DATA13,DATA13,2021-11-18 04:53:19.000000,1321246399.0,30.534804699,114.421190758,12.6193,32.1,24,0.0052345009313209,0.0113,30.5348047567,114.4211906719,0.0104493192042727,0.0008373383742405304,False,В пределах допуска — принято,False
866,DATA13,DATA13,2021-11-18 04:53:20.000000,1321246400.0,30.534804714,114.421190785,12.6114,14.5,24,0.0052345009313209,0.0113,30.5348047567,114.4211906719,0.0118410365560158,0.001534239961109288,False,В пределах допуска — принято,False
867,DATA13,DATA13,2021-11-18 04:53:21.000000,1321246401.0,30.534804695,114.421190778,12.6181,21.2,24,0.0052345009313209,0.0113,30.5348047567,114.4211906719,0.0122661548074491,0.0012184252669788522,False,В пределах допуска — принято,False
868,DATA13,DATA13,2021-11-18 04:53:22.000000,1321246402.0,30.534804697,114.421190771,12.6161,28.2,24,0.0052345009313209,0.0113,30.5348047567,114.4211906719,0.0115864689514413,0.0009576185698538071,False,В пределах допуска — принято,False
869,DATA13,DATA13,2021-11-18 04:53:23.000000,1321246403.0,30.534804691,114.421190774,12.6183,33.3,24,0.0052345009313209,0.0113,30.5348047567,114.4211906719,0.0122086936831288,0.0008034590875715682,False,В пределах допуска — принято,False
870,DATA13,DATA13,2021-11-18 04:53:24.000000,1321246404.0,30.53480469,114.421190771,12.6171,33.0,24,0.0052345009313209,0.0113,30.5348047567,114.4211906719,0.0120466067162889,0.0008117982877428524,False,В пределах допуска — принято,False
871,DATA13,DATA13,2021-11-18 04:53:25.000000,1321246405.0,30.534804673,114.421190771,12.6146,35.1,24,0.0052345009313209,0.0113,30.5348047569,114.4211906718,0.0133093657867512,0.0007551910183576274,False,В пределах допуска — принято,False
872,DATA13,DATA13,2021-11-18 04:53:26.000000,1321246406.0,30.53480468,114.421190767,12.6178,38.9,24,0.0052345009313209,0.0113,30.5348047567,114.4211906718,0.0124806477938897,0.0006625966041767287,False,В пределах допуска — принято,False
873,DATA13,DATA13,2021-11-18 04:53:27.000000,1321246407.0,30.534804681,114.421190758,12.6167,27.3,24,0.0052345009313209,0.0113,30.5348047567,114.4211906718,0.01178382214493,0.0009877417911965088,False,В пределах допуска — принято,False
874,DATA13,DATA13,2021-11-18 04:53:28.000000,1321246408.0,30.534804685,114.421190746,12.618,26.8,24,0.0052345009313209,0.0113,30.5348047566,114.4211906719,0.0106570808781473,0.0010048840603334359,False,В пределах допуска — принято,False
875,DATA13,DATA13,2021-11-18 04:53:29.000000,1321246409.0,30.53480469,114.421190781,12.6158,25.4,24,0.0052345009313209,0.0113,30.5348047567,114.4211906719,0.0128177391217495,0.0010544799866109348,False,В пределах допуска — принято,False
876,DATA13,DATA13,2021-11-18 04:53:30.000000,1321246410.0,30.534804689,114.421190781,12.6212,25.0,24,0.0052345009313209,0.0113,30.5348047567,114.4211906719,0.0128820129732161,0.0010690941972673808,False,В пределах допуска — принято,False
877,DATA13,DATA13,2021-11-18 04:53:31.000000,1321246411.0,30.534804691,114.421190773,12.6189,31.5,23,0.0052345009313209,0.0116,30.5348047567,114.4211906718,0.012139489074677,0.0013974790612612743,False,В пределах допуска — принято,False
878,DATA13,DATA13,2021-11-18 04:53:32.000000,1321246412.0,30.534804701,114.421190782,12.615,23.0,24,0.0052345009313209,0.0116,30.5348047567,114.4211906718,0.0122461535578121,0.001155326447556779,False,В пределах допуска — принято,False
879,DATA13,DATA13,2021-11-18 04:53:33.000000,1321246413.0,30.534804694,114.421190758,12.6181,32.3,24,0.0052345009313209,0.0116,30.5348047567,114.4211906718,0.0108048930483755,0.0008389085734105172,False,В пределах допуска — принято,False
880,DATA13,DATA13,2021-11-18 04:53:34.000000,1321246414.0,30.534804688,114.421190767,12.618,34.0,24,0.0052345009313209,0.0116,30.5348047567,114.4211906718,0.0118941354761937,0.0007912312322549359,False,В пределах допуска — принято,False
881,DATA13,DATA13,2021-11-18 04:53:35.000000,1321246415.0,30.534804681,114.42119076,12.6157,19.6,24,0.0052345009313209,0.0116,30.5348047567,114.4211906718,0.0119193401262879,0.0012986922339885843,False,В пределах допуска — принято,False
882,DATA13,DATA13,2021-11-18 04:53:36.000000,1321246416.0,30.534804686,114.421190749,12.6187,35.2,24,0.0052345009313209,0.0116,30.5348047567,114.4211906719,0.0107785306555743,0.0007592160547453756,False,В пределах допуска — принято,False
883,DATA13,DATA13,2021-11-18 04:53:37.000000,1321246417.0,30.534804697,114.421190776,12.62,30.2,24,0.0052345009313209,0.0113,30.5348047567,114.4211906719,0.011983442346987,0.0008939234395995533,False,В пределах допуска — принято,False
884,DATA13,DATA13,2021-11-18 04:53:38.000000,1321246418.0,30.534804714,114.421190786,12.6095,19.4,24,0.0052345009313209,0.0113,30.5348047567,114.4211906719,0.0119290614011397,0.0012962625665522433,False,В пределах допуска — принято,False
885,DATA13,DATA13,2021-11-18 04:53:39.000000,1321246419.0,30.534804709,114.421190774,12.6182,24.8,24,0.0052345009313209,0.0113,30.5348047567,114.4211906719,0.0111339666087573,0.0010764769991771525,False,В пределах допуска — принято,False
886,DATA13,DATA13,2021-11-18 04:53:40.000000,1321246420.0,30.534804701,114.421190781,12.6145,28.8,24,0.0052345009313209,0.0112,30.5348047567,114.4211906719,0.0121551120550267,0.0009353141561387669,False,В пределах допуска — принято,False
887,DATA13,DATA13,2021-11-18 04:53:41.000000,1321246421.0,30.534804698,114.421190761,12.6204,28.0,24,0.0052345009313209,0.0112,30.5348047567,114.4211906719,0.0107451971249759,0.0009614221578376872,False,В пределах допуска — принято,False
888,DATA13,DATA13,2021-11-18 04:53:42.000000,1321246422.0,30.534804699,114.421190758,12.6123,26.8,24,0.0052345009313209,0.0112,30.5348047567,114.4211906719,0.0104493191708261,0.0010019555601548076,False,В пределах допуска — принято,False
889,DATA13,DATA13,2021-11-18 04:53:43.000000,1321246423.0,30.534804693,114.421190773,12.6212,27.7,24,0.0052345009313209,0.0112,30.5348047567,114.4211906719,0.0120000064756286,0.0009713992821344049,False,В пределах допуска — принято,False
890,DATA13,DATA13,2021-11-18 04:53:44.000000,1321246424.0,30.534804688,114.421190773,12.6179,32.8,24,0.0052345009313209,0.0112,30.5348047567,114.4211906719,0.0123343567228615,0.0008150231611817983,False,В пределах допуска — принято,False
891,DATA13,DATA13,2021-11-18 04:53:45.000000,1321246425.0,30.534804696,114.421190776,12.6134,17.4,24,0.0052345009313209,0.0112,30.5348047567,114.4211906719,0.0120450261171141,0.0013845407445876722,False,В пределах допуска — принято,False
892,DATA13,DATA13,2021-11-18 04:53:46.000000,1321246426.0,30.534804682,114.421190745,12.6148,27.4,24,0.0052345009313209,0.0112,30.5348047568,114.4211906719,0.0108616556840892,0.0009814798419666391,False,В пределах допуска — принято,False
893,DATA13,DATA13,2021-11-18 04:53:47.000000,1321246427.0,30.534804681,114.421190762,12.6147,30.2,24,0.0052345009313209,0.0112,30.5348047568,114.4211906719,0.0120572236449944,0.0008913180197512148,False,В пределах допуска — принято,False
894,DATA13,DATA13,2021-11-18 04:53:48.000000,1321246428.0,30.534804693,114.421190776,12.6132,25.7,24,0.0052345009313209,0.0112,30.5348047568,114.4211906719,0.0122403461527408,0.0010406090838200811,False,В пределах допуска — принято,False
895,DATA13,DATA13,2021-11-18 04:53:49.000000,1321246429.0,30.534804688,114.421190761,12.6133,30.9,24,0.0052345009313209,0.0112,30.5348047568,114.4211906719,0.0114580147153696,0.0008701015379385674,False,В пределах допуска — принято,False
896,DATA13,DATA13,2021-11-18 04:53:50.000000,1321246430.0,30.5348047,114.421190785,12.6059,32.7,24,0.0052345009313209,0.0112,30.5348047568,114.4211906719,0.0125480216225546,0.0008178331784605865,False,В пределах допуска — принято,False
897,DATA13,DATA13,2021-11-18 04:53:51.000000,1321246431.0,30.534804697,114.421190768,12.6132,24.1,24,0.0052345009313209,0.0112,30.5348047568,114.4211906719,0.011357825590512,0.0010995068617907278,False,В пределах допуска — принято,False
898,DATA13,DATA13,2021-11-18 04:53:52.000000,1321246432.0,30.534804693,114.421190766,12.6096,27.8,24,0.0052345009313209,0.0112,30.5348047568,114.4211906719,0.0114705404889801,0.0009680621337331295,False,В пределах допуска — принято,False
899,DATA13,DATA13,2021-11-18 04:53:53.000000,1321246433.0,30.534804707,114.421190769,12.612,23.7,24,0.0052345009313209,0.0112,30.5348047568,114.4211906719,0.0108309386653268,0.0011147444109034252,False,В пределах допуска — принято,False
900,DATA13,DATA13,2021-11-18 04:53:54.000000,1321246434.0,30.534804698,114.421190759,12.6058,17.2,23,0.0052345009313209,0.0116,30.5348047568,114.4211906719,0.010599920811433,0.0022850020589616545,False,В пределах допуска — принято,False
901,DATA13,DATA13,2021-11-18 04:53:55.000000,1321246435.0,30.534804684,114.421190774,12.6128,38.6,24,0.0052345009313209,0.0116,30.5348047568,114.4211906719,0.0126940099220894,0.0006753640795571678,False,В пределах допуска — принято,False
902,DATA13,DATA13,2021-11-18 04:53:56.000000,1321246436.0,30.534804694,114.421190763,12.6109,29.1,23,0.0052345009313209,0.0116,30.5348047568,114.4211906719,0.0111758970858433,0.0015177383638088897,False,В пределах допуска — принято,False
903,DATA13,DATA13,2021-11-18 04:53:57.000000,1321246437.0,30.534804694,114.421190778,12.6083,34.7,24,0.0052345009313209,0.0116,30.5348047568,114.4211906719,0.0123345730455225,0.0007723953237315029,False,В пределах допуска — принято,False
904,DATA13,DATA13,2021-11-18 04:53:58.000000,1321246438.0,30.53480469,114.421190752,12.6133,32.9,24,0.0052345009313209,0.0116,30.5348047568,114.4211906719,0.0106737571587475,0.0008217621026230229,False,В пределах допуска — принято,False
905,DATA13,DATA13,2021-11-18 04:53:59.000000,1321246439.0,30.534804696,114.421190759,12.6029,24.8,24,0.0052345009313209,0.0116,30.5348047568,114.4211906719,0.0107376986245157,0.0010859428045561332,False,В пределах допуска — принято,False
906,DATA13,DATA13,2021-11-18 04:54:00.000000,1321246440.0,30.534804698,114.421190767,12.6083,31.0,24,0.0052345009313209,0.0116,30.5348047568,114.4211906719,0.0112152461344214,0.0008772954898408027,False,В пределах допуска — принято,False
